,iid,id,partner,pid,match,field_cd,field_pcd
4946,333,2.0,3,324.0,0,Business/Finance,0
4947,333,2.0,4,325.0,0,Business/Finance,0
4948,333,2.0,5,326.0,0,Business/Finance,0
4949,333,2.0,6,327.0,0,Business/Finance,0
4950,333,2.0,7,328.0,0,Business/Finance,0
4951,333,2.0,8,329.0,0,Business/Finance,0
4952,333,2.0,9,330.0,1,Business/Finance,0
4953,333,2.0,10,331.0,0,Business/Finance,0
4954,334,3.0,1,322.0,0,Business/Finance,0
4955,334,3.0,2,323.0,0,Business/Finance,0
4956,334,3.0,3,324.0,0,Business/Finance,0
4957,334,3.0,4,325.0,0,Business/Finance,0
4958,334,3.0,5,326.0,0,Business/Finance,0
4959,334,3.0,6,327.0,0,Business/Finance,0
4960,334,3.0,7,328.0,0,Business/Finance,0
4961,334,3.0,8,329.0,0,Business/Finance,0
4962,334,3.0,9,330.0,0,Business/Finance,0
4963,334,3.0,10,331.0,0,Business/Finance,0
5330,358,18.0,1,361.0,0,Business/Finance,0
5331,358,18.0,2,362.0,0,Business/Finance,0
5332,358,18.0,3,363.0,0,Business/Finance,0
5333,358,18.0,4,364.0,0,Business/Finance,0
5334,358,18.0,5,365.0,0,Business/Finance,0
5335,358,18.0,6,366.0,1,Business/Finance,0
5336,358,18.0,7,367.0,0,Business/Finance,0
5337,358,18.0,8,368.0,0,Business/Finance,0
5338,358,18.0,9,369.0,0,Business/Finance,0
5339,358,18.0,10,370.0,0,Business/Finance,0
5340,358,18.0,11,371.0,0,Business/Finance,0
5341,358,18.0,12,372.0,0,Business/Finance,0
5342,358,18.0,13,373.0,0,Business/Finance,0
5343,358,18.0,14,374.0,0,Business/Finance,0
5344,358,18.0,15,375.0,0,Business/Finance,0
5345,358,18.0,16,376.0,1,Business/Finance,0
5346,358,18.0,17,377.0,0,Business/Finance,0
5347,358,18.0,18,378.0,0,Business/Finance,0
5444,364,4.0,1,341.0,0,Business/Finance,0
5445,364,4.0,2,342.0,0,Business/Finance,0
5446,364,4.0,3,343.0,0,Business/Finance,0
5447,364,4.0,4,344.0,1,Business/Finance,0
5448,364,4.0,5,345.0,1,Business/Finance,0
5449,364,4.0,6,346.0,0,Business/Finance,0
5450,364,4.0,7,347.0,0,Business/Finance,0
5451,364,4.0,8,348.0,0,Business/Finance,0
5452,364,4.0,9,349.0,0,Business/Finance,0
5453,364,4.0,10,350.0,0,Business/Finance,0
5454,364,4.0,11,351.0,1,Business/Finance,0
5455,364,4.0,12,352.0,1,Business/Finance,0
5456,364,4.0,13,353.0,0,Business/Finance,0
5457,364,4.0,14,354.0,1,Business/Finance,0
5458,364,4.0,15,355.0,0,Business/Finance,0
5459,364,4.0,16,356.0,0,Business/Finance,0
5460,364,4.0,17,357.0,0,Business/Finance,0
5461,364,4.0,18,358.0,0,Business/Finance,0
5462,364,4.0,19,359.0,0,Business/Finance,0
5463,364,4.0,20,360.0,1,Business/Finance,0
5464,365,5.0,1,341.0,0,Business/Finance,0
5465,365,5.0,2,342.0,0,Business/Finance,0
5466,365,5.0,3,343.0,0,Business/Finance,0
5467,365,5.0,4,344.0,0,Business/Finance,0
5468,365,5.0,5,345.0,0,Business/Finance,0
5469,365,5.0,6,346.0,0,Business/Finance,0
5470,365,5.0,7,347.0,0,Business/Finance,0
5471,365,5.0,8,348.0,0,Business/Finance,0
5472,365,5.0,9,349.0,0,Business/Finance,0
5473,365,5.0,10,350.0,0,Business/Finance,0
5474,365,5.0,11,351.0,0,Business/Finance,0
5475,365,5.0,12,352.0,0,Business/Finance,0
5476,365,5.0,13,353.0,0,Business/Finance,0
5477,365,5.0,14,354.0,1,Business/Finance,0
5478,365,5.0,15,355.0,0,Business/Finance,0
5479,365,5.0,16,356.0,0,Business/Finance,0
5480,365,5.0,17,357.0,0,Business/Finance,0
5481,365,5.0,18,358.0,0,Business/Finance,0
5482,365,5.0,19,359.0,0,Business/Finance,0
5483,365,5.0,20,360.0,0,Business/Finance,0
5484,366,6.0,1,341.0,1,Business/Finance,0
5485,366,6.0,2,342.0,0,Business/Finance,0
5486,366,6.0,3,343.0,0,Business/Finance,0
5487,366,6.0,4,344.0,1,Business/Finance,0
5488,366,6.0,5,345.0,1,Business/Finance,0
5489,366,6.0,6,346.0,1,Business/Finance,0
5490,366,6.0,7,347.0,0,Business/Finance,0
5491,366,6.0,8,348.0,0,Business/Finance,0
5492,366,6.0,9,349.0,1,Business/Finance,0
5493,366,6.0,10,350.0,1,Business/Finance,0
5494,366,6.0,11,351.0,0,Business/Finance,0
5495,366,6.0,12,352.0,0,Business/Finance,0
5496,366,6.0,13,353.0,0,Business/Finance,0
5497,366,6.0,14,354.0,1,Business/Finance,0
5498,366,6.0,15,355.0,1,Business/Finance,0
5499,366,6.0,16,356.0,0,Business/Finance,0
5500,366,6.0,17,357.0,0,Business/Finance,0
5501,366,6.0,18,358.0,1,Business/Finance,0
5502,366,6.0,19,359.0,1,Business/Finance,0
5503,366,6.0,20,360.0,0,Business/Finance,0
5564,370,10.0,1,341.0,0,Business/Finance,0
5565,370,10.0,2,342.0,0,Business/Finance,0
5566,370,10.0,3,343.0,0,Business/Finance,0
5567,370,10.0,4,344.0,0,Business/Finance,0
5568,370,10.0,5,345.0,0,Business/Finance,0
5569,370,10.0,6,346.0,1,Business/Finance,0
5570,370,10.0,7,347.0,0,Business/Finance,0
5571,370,10.0,8,348.0,0,Business/Finance,0
5572,370,10.0,9,349.0,0,Business/Finance,0
5573,370,10.0,10,350.0,0,Business/Finance,0
5574,370,10.0,11,351.0,0,Business/Finance,0
5575,370,10.0,12,352.0,0,Business/Finance,0
5576,370,10.0,13,353.0,0,Business/Finance,0
5577,370,10.0,14,354.0,0,Business/Finance,0
5578,370,10.0,15,355.0,0,Business/Finance,0
5579,370,10.0,16,356.0,0,Business/Finance,0
5580,370,10.0,17,357.0,0,Business/Finance,0
5581,370,10.0,18,358.0,0,Business/Finance,0
5582,370,10.0,19,359.0,0,Business/Finance,0
5583,370,10.0,20,360.0,0,Business/Finance,0
5584,371,11.0,1,341.0,1,Business/Finance,0
5585,371,11.0,2,342.0,0,Business/Finance,0
5586,371,11.0,3,343.0,0,Business/Finance,0
5587,371,11.0,4,344.0,0,Business/Finance,0
5588,371,11.0,5,345.0,0,Business/Finance,0
5589,371,11.0,6,346.0,0,Business/Finance,0
5590,371,11.0,7,347.0,0,Business/Finance,0
5591,371,11.0,8,348.0,0,Business/Finance,0
5592,371,11.0,9,349.0,1,Business/Finance,0
5593,371,11.0,10,350.0,0,Business/Finance,0
5594,371,11.0,11,351.0,0,Business/Finance,0
5595,371,11.0,12,352.0,0,Business/Finance,0
5596,371,11.0,13,353.0,0,Business/Finance,0
5597,371,11.0,14,354.0,1,Business/Finance,0
5598,371,11.0,15,355.0,0,Business/Finance,0
5599,371,11.0,16,356.0,0,Business/Finance,0
5600,371,11.0,17,357.0,0,Business/Finance,0
5601,371,11.0,18,358.0,0,Business/Finance,0
5602,371,11.0,19,359.0,0,Business/Finance,0
5603,371,11.0,20,360.0,1,Business/Finance,0
5604,372,12.0,1,341.0,0,Business/Finance,0
5605,372,12.0,2,342.0,0,Business/Finance,0
5606,372,12.0,3,343.0,0,Business/Finance,0
5607,372,12.0,4,344.0,0,Business/Finance,0
5608,372,12.0,5,345.0,0,Business/Finance,0
5609,372,12.0,6,346.0,1,Business/Finance,0
5610,372,12.0,7,347.0,0,Business/Finance,0
5611,372,12.0,8,348.0,0,Business/Finance,0
5612,372,12.0,9,349.0,1,Business/Finance,0
5613,372,12.0,10,350.0,0,Business/Finance,0
5614,372,12.0,11,351.0,0,Business/Finance,0
5615,372,12.0,12,352.0,0,Business/Finance,0
5616,372,12.0,13,353.0,0,Business/Finance,0
5617,372,12.0,14,354.0,1,Business/Finance,0
5618,372,12.0,15,355.0,0,Business/Finance,0
5619,372,12.0,16,356.0,0,Business/Finance,0
5620,372,12.0,17,357.0,0,Business/Finance,0
5621,372,12.0,18,358.0,0,Business/Finance,0
5622,372,12.0,19,359.0,0,Business/Finance,0
5623,372,12.0,20,360.0,0,Business/Finance,0
5624,373,13.0,1,341.0,0,Business/Finance,0
5625,373,13.0,2,342.0,0,Business/Finance,0
5626,373,13.0,3,343.0,0,Business/Finance,0
5627,373,13.0,4,344.0,0,Business/Finance,0
5628,373,13.0,5,345.0,0,Business/Finance,0
5629,373,13.0,6,346.0,1,Business/Finance,0
5630,373,13.0,7,347.0,0,Business/Finance,0
5631,373,13.0,8,348.0,0,Business/Finance,0
5632,373,13.0,9,349.0,1,Business/Finance,0
5633,373,13.0,10,350.0,1,Business/Finance,0
5634,373,13.0,11,351.0,1,Business/Finance,0
5635,373,13.0,12,352.0,0,Business/Finance,0
5636,373,13.0,13,353.0,0,Business/Finance,0
5637,373,13.0,14,354.0,0,Business/Finance,0
5638,373,13.0,15,355.0,0,Business/Finance,0
5639,373,13.0,16,356.0,0,Business/Finance,0
5640,373,13.0,17,357.0,0,Business/Finance,0
5641,373,13.0,18,358.0,0,Business/Finance,0
5642,373,13.0,19,359.0,0,Business/Finance,0
5643,373,13.0,20,360.0,0,Business/Finance,0
5644,374,14.0,1,341.0,0,Business/Finance,0
5645,374,14.0,2,342.0,0,Business/Finance,0
5646,374,14.0,3,343.0,0,Business/Finance,0
5647,374,14.0,4,344.0,0,Business/Finance,0
5648,374,14.0,5,345.0,0,Business/Finance,0
5649,374,14.0,6,346.0,0,Business/Finance,0
5650,374,14.0,7,347.0,0,Business/Finance,0
5651,374,14.0,8,348.0,0,Business/Finance,0
5652,374,14.0,9,349.0,0,Business/Finance,0
5653,374,14.0,10,350.0,0,Business/Finance,0
5654,374,14.0,11,351.0,0,Business/Finance,0
5655,374,14.0,12,352.0,0,Business/Finance,0
5656,374,14.0,13,353.0,0,Business/Finance,0
5657,374,14.0,14,354.0,0,Business/Finance,0
5658,374,14.0,15,355.0,0,Business/Finance,0
5659,374,14.0,16,356.0,0,Business/Finance,0
5660,374,14.0,17,357.0,1,Business/Finance,0
5661,374,14.0,18,358.0,0,Business/Finance,0
5662,374,14.0,19,359.0,0,Business/Finance,0
5663,374,14.0,20,360.0,0,Business/Finance,0
5664,375,15.0,1,341.0,0,Business/Finance,0
5665,375,15.0,2,342.0,0,Business/Finance,0
5666,375,15.0,3,343.0,0,Business/Finance,0
5667,375,15.0,4,344.0,0,Business/Finance,0
5668,375,15.0,5,345.0,0,Business/Finance,0
5669,375,15.0,6,346.0,0,Business/Finance,0
5670,375,15.0,7,347.0,0,Business/Finance,0
5671,375,15.0,8,348.0,0,Business/Finance,0
5672,375,15.0,9,349.0,1,Business/Finance,0
5673,375,15.0,10,350.0,0,Business/Finance,0
5674,375,15.0,11,351.0,1,Business/Finance,0
5675,375,15.0,12,352.0,0,Business/Finance,0
5676,375,15.0,13,353.0,0,Business/Finance,0
5677,375,15.0,14,354.0,0,Business/Finance,0
5678,375,15.0,15,355.0,0,Business/Finance,0
5679,375,15.0,16,356.0,0,Business/Finance,0
5680,375,15.0,17,357.0,0,Business/Finance,0
5681,375,15.0,18,358.0,0,Business/Finance,0
5682,375,15.0,19,359.0,0,Business/Finance,0
5683,375,15.0,20,360.0,1,Business/Finance,0
5684,376,16.0,1,341.0,0,Business/Finance,0
5685,376,16.0,2,342.0,0,Business/Finance,0
5686,376,16.0,3,343.0,0,Business/Finance,0
5687,376,16.0,4,344.0,0,Business/Finance,0
5688,376,16.0,5,345.0,0,Business/Finance,0
5689,376,16.0,6,346.0,0,Business/Finance,0
5690,376,16.0,7,347.0,0,Business/Finance,0
5691,376,16.0,8,348.0,0,Business/Finance,0
5692,376,16.0,9,349.0,0,Business/Finance,0
5693,376,16.0,10,350.0,0,Business/Finance,0
5694,376,16.0,11,351.0,0,Business/Finance,0
5695,376,16.0,12,352.0,0,Business/Finance,0
5696,376,16.0,13,353.0,0,Business/Finance,0
5697,376,16.0,14,354.0,0,Business/Finance,0
5698,376,16.0,15,355.0,0,Business/Finance,0
5699,376,16.0,16,356.0,0,Business/Finance,0
5700,376,16.0,17,357.0,1,Business/Finance,0
5701,376,16.0,18,358.0,1,Business/Finance,0
5702,376,16.0,19,359.0,0,Business/Finance,0
5703,376,16.0,20,360.0,0,Business/Finance,0
5704,377,17.0,1,341.0,0,Business/Finance,0
5705,377,17.0,2,342.0,0,Business/Finance,0
5706,377,17.0,3,343.0,0,Business/Finance,0
5707,377,17.0,4,344.0,1,Business/Finance,0
5708,377,17.0,5,345.0,0,Business/Finance,0
5709,377,17.0,6,346.0,0,Business/Finance,0
5710,377,17.0,7,347.0,0,Business/Finance,0
5711,377,17.0,8,348.0,0,Business/Finance,0
5712,377,17.0,9,349.0,0,Business/Finance,0
5713,377,17.0,10,350.0,0,Business/Finance,0
5714,377,17.0,11,351.0,0,Business/Finance,0
5715,377,17.0,12,352.0,0,Business/Finance,0
5716,377,17.0,13,353.0,0,Business/Finance,0
5717,377,17.0,14,354.0,0,Business/Finance,0
5718,377,17.0,15,355.0,0,Business/Finance,0
5719,377,17.0,16,356.0,0,Business/Finance,0
5720,377,17.0,17,357.0,0,Business/Finance,0
5721,377,17.0,18,358.0,0,Business/Finance,0
5722,377,17.0,19,359.0,0,Business/Finance,0
5723,377,17.0,20,360.0,0,Business/Finance,0
5724,378,18.0,1,341.0,0,Business/Finance,0
5725,378,18.0,2,342.0,0,Business/Finance,0
5726,378,18.0,3,343.0,0,Business/Finance,0
5727,378,18.0,4,344.0,0,Business/Finance,0
5728,378,18.0,5,345.0,0,Business/Finance,0
5729,378,18.0,6,346.0,1,Business/Finance,0
5730,378,18.0,7,347.0,0,Business/Finance,0
5731,378,18.0,8,348.0,0,Business/Finance,0
5732,378,18.0,9,349.0,0,Business/Finance,0
5733,378,18.0,10,350.0,0,Business/Finance,0
5734,378,18.0,11,351.0,0,Business/Finance,0
5735,378,18.0,12,352.0,0,Business/Finance,0
5736,378,18.0,13,353.0,0,Business/Finance,0
5737,378,18.0,14,354.0,0,Business/Finance,0
5738,378,18.0,15,355.0,0,Business/Finance,0
5739,378,18.0,16,356.0,0,Business/Finance,0
5740,378,18.0,17,357.0,0,Business/Finance,0
5741,378,18.0,18,358.0,0,Business/Finance,0
5742,378,18.0,19,359.0,0,Business/Finance,0
5743,378,18.0,20,360.0,0,Business/Finance,0
5744,379,1.0,1,397.0,0,Business/Finance,0
5745,379,1.0,2,398.0,0,Business/Finance,0
5746,379,1.0,3,399.0,0,Business/Finance,0
5747,379,1.0,4,400.0,1,Business/Finance,0
5748,379,1.0,5,401.0,0,Business/Finance,0
5749,379,1.0,6,402.0,1,Business/Finance,0
5750,379,1.0,7,403.0,0,Business/Finance,0
5751,379,1.0,8,404.0,0,Business/Finance,0
5752,379,1.0,9,405.0,0,Business/Finance,0
5753,379,1.0,10,406.0,0,Business/Finance,0
5754,379,1.0,11,407.0,0,Business/Finance,0
5755,379,1.0,12,408.0,0,Business/Finance,0
5756,379,1.0,13,409.0,0,Business/Finance,0
5757,379,1.0,14,410.0,0,Business/Finance,0
5758,379,1.0,15,411.0,0,Business/Finance,0
5759,379,1.0,16,412.0,0,Business/Finance,0
5760,379,1.0,17,413.0,0,Business/Finance,0
5761,379,1.0,18,414.0,0,Business/Finance,0
5762,379,1.0,19,415.0,0,Business/Finance,0
6104,398,2.0,1,379.0,0,Business/Finance,0
6105,398,2.0,2,380.0,0,Business/Finance,0
6106,398,2.0,3,381.0,0,Business/Finance,0
6107,398,2.0,4,382.0,0,Business/Finance,0
6108,398,2.0,5,383.0,0,Business/Finance,0
6109,398,2.0,6,384.0,1,Business/Finance,0
6110,398,2.0,7,385.0,1,Business/Finance,0
6111,398,2.0,8,386.0,0,Business/Finance,0
6112,398,2.0,9,387.0,1,Business/Finance,0
6113,398,2.0,10,388.0,0,Business/Finance,0
6114,398,2.0,11,389.0,1,Business/Finance,0
6115,398,2.0,12,390.0,0,Business/Finance,0
6116,398,2.0,13,391.0,0,Business/Finance,0
6117,398,2.0,14,392.0,1,Business/Finance,0
6118,398,2.0,15,393.0,1,Business/Finance,0
6119,398,2.0,16,394.0,0,Business/Finance,0
6120,398,2.0,17,395.0,0,Business/Finance,0
6121,398,2.0,18,396.0,0,Business/Finance,0
6122,399,3.0,1,379.0,0,Business/Finance,0
6123,399,3.0,2,380.0,0,Business/Finance,0
6124,399,3.0,3,381.0,0,Business/Finance,0
6125,399,3.0,4,382.0,0,Business/Finance,0
6126,399,3.0,5,383.0,0,Business/Finance,0
6127,399,3.0,6,384.0,0,Business/Finance,0
6128,399,3.0,7,385.0,0,Business/Finance,0
6129,399,3.0,8,386.0,0,Business/Finance,0
6130,399,3.0,9,387.0,0,Business/Finance,0
6131,399,3.0,10,388.0,1,Business/Finance,0
6132,399,3.0,11,389.0,0,Business/Finance,0
6133,399,3.0,12,390.0,0,Business/Finance,0
6134,399,3.0,13,391.0,0,Business/Finance,0
6135,399,3.0,14,392.0,0,Business/Finance,0
6136,399,3.0,15,393.0,0,Business/Finance,0
6137,399,3.0,16,394.0,0,Business/Finance,0
6138,399,3.0,17,395.0,0,Business/Finance,0
6139,399,3.0,18,396.0,0,Business/Finance,0
6140,400,4.0,1,379.0,1,Business/Finance,0
6141,400,4.0,2,380.0,0,Business/Finance,0
6142,400,4.0,3,381.0,0,Business/Finance,0
6143,400,4.0,4,382.0,0,Business/Finance,0
6144,400,4.0,5,383.0,1,Business/Finance,0
6145,400,4.0,6,384.0,1,Business/Finance,0
6146,400,4.0,7,385.0,0,Business/Finance,0
6147,400,4.0,8,386.0,0,Business/Finance,0
6148,400,4.0,9,387.0,1,Business/Finance,0
6149,400,4.0,10,388.0,0,Business/Finance,0
6150,400,4.0,11,389.0,1,Business/Finance,0
6151,400,4.0,12,390.0,0,Business/Finance,0
6152,400,4.0,13,391.0,0,Business/Finance,0
6153,400,4.0,14,392.0,0,Business/Finance,0
6154,400,4.0,15,393.0,0,Business/Finance,0
6155,400,4.0,16,394.0,0,Business/Finance,0
6156,400,4.0,17,395.0,1,Business/Finance,0
6157,400,4.0,18,396.0,0,Business/Finance,0
6158,401,5.0,1,379.0,0,Business/Finance,0
6159,401,5.0,2,380.0,0,Business/Finance,0
6160,401,5.0,3,381.0,0,Business/Finance,0
6161,401,5.0,4,382.0,0,Business/Finance,0
6162,401,5.0,5,383.0,0,Business/Finance,0
6163,401,5.0,6,384.0,0,Business/Finance,0
6164,401,5.0,7,385.0,0,Business/Finance,0
6165,401,5.0,8,386.0,0,Business/Finance,0
6166,401,5.0,9,387.0,0,Business/Finance,0
6167,401,5.0,10,388.0,0,Business/Finance,0
6168,401,5.0,11,389.0,1,Business/Finance,0
6169,401,5.0,12,390.0,0,Business/Finance,0
6170,401,5.0,13,391.0,0,Business/Finance,0
6171,401,5.0,14,392.0,0,Business/Finance,0
6172,401,5.0,15,393.0,0,Business/Finance,0
6173,401,5.0,16,394.0,0,Business/Finance,0
6174,401,5.0,17,395.0,0,Business/Finance,0
6175,401,5.0,18,396.0,0,Business/Finance,0
6248,406,10.0,1,379.0,0,Business/Finance,0
6249,406,10.0,2,380.0,1,Business/Finance,0
6250,406,10.0,3,381.0,0,Business/Finance,0
6251,406,10.0,4,382.0,1,Business/Finance,0
6252,406,10.0,5,383.0,0,Business/Finance,0
6253,406,10.0,6,384.0,0,Business/Finance,0
6254,406,10.0,7,385.0,1,Business/Finance,0
6255,406,10.0,8,386.0,0,Business/Finance,0
6256,406,10.0,9,387.0,0,Business/Finance,0
6257,406,10.0,10,388.0,0,Business/Finance,0
6258,406,10.0,11,389.0,0,Business/Finance,0
6259,406,10.0,12,390.0,0,Business/Finance,0
6260,406,10.0,13,391.0,0,Business/Finance,0
6261,406,10.0,14,392.0,0,Business/Finance,0
6262,406,10.0,15,393.0,1,Business/Finance,0
6263,406,10.0,16,394.0,0,Business/Finance,0
6264,406,10.0,17,395.0,1,Business/Finance,0
6265,406,10.0,18,396.0,0,Business/Finance,0
6320,410,14.0,1,379.0,0,Business/Finance,0
6321,410,14.0,2,380.0,0,Business/Finance,0
6322,410,14.0,3,381.0,0,Business/Finance,0
6323,410,14.0,4,382.0,0,Business/Finance,0
6324,410,14.0,5,383.0,0,Business/Finance,0
6325,410,14.0,6,384.0,0,Business/Finance,0
6326,410,14.0,7,385.0,1,Business/Finance,0
6327,410,14.0,8,386.0,0,Business/Finance,0
6328,410,14.0,9,387.0,0,Business/Finance,0
6329,410,14.0,10,388.0,0,Business/Finance,0
6330,410,14.0,11,389.0,1,Business/Finance,0
6331,410,14.0,12,390.0,0,Business/Finance,0
6332,410,14.0,13,391.0,1,Business/Finance,0
6333,410,14.0,14,392.0,0,Business/Finance,0
6334,410,14.0,15,393.0,0,Business/Finance,0
6335,410,14.0,16,394.0,0,Business/Finance,0
6336,410,14.0,17,395.0,0,Business/Finance,0
6337,410,14.0,18,396.0,0,Business/Finance,0
6338,411,15.0,1,379.0,0,Business/Finance,0
6339,411,15.0,2,380.0,0,Business/Finance,0
6340,411,15.0,3,381.0,0,Business/Finance,0
6341,411,15.0,4,382.0,0,Business/Finance,0
6342,411,15.0,5,383.0,0,Business/Finance,0
6343,411,15.0,6,384.0,0,Business/Finance,0
6344,411,15.0,7,385.0,0,Business/Finance,0
6345,411,15.0,8,386.0,0,Business/Finance,0
6346,411,15.0,9,387.0,1,Business/Finance,0
6347,411,15.0,10,388.0,0,Business/Finance,0
6348,411,15.0,11,389.0,0,Business/Finance,0
6349,411,15.0,12,390.0,0,Business/Finance,0
6350,411,15.0,13,391.0,0,Business/Finance,0
6351,411,15.0,14,392.0,0,Business/Finance,0
6352,411,15.0,15,393.0,0,Business/Finance,0
6353,411,15.0,16,394.0,0,Business/Finance,0
6354,411,15.0,17,395.0,0,Business/Finance,0
6355,411,15.0,18,396.0,0,Business/Finance,0
6356,412,16.0,1,379.0,0,Business/Finance,0
6357,412,16.0,2,380.0,0,Business/Finance,0
6358,412,16.0,3,381.0,0,Business/Finance,0
6359,412,16.0,4,382.0,0,Business/Finance,0
6360,412,16.0,5,383.0,1,Business/Finance,0
6361,412,16.0,6,384.0,1,Business/Finance,0
6362,412,16.0,7,385.0,0,Business/Finance,0
6363,412,16.0,8,386.0,1,Business/Finance,0
6364,412,16.0,9,387.0,1,Business/Finance,0
6365,412,16.0,10,388.0,0,Business/Finance,0
6366,412,16.0,11,389.0,0,Business/Finance,0
6367,412,16.0,12,390.0,0,Business/Finance,0
6368,412,16.0,13,391.0,0,Business/Finance,0
6369,412,16.0,14,392.0,0,Business/Finance,0
6370,412,16.0,15,393.0,0,Business/Finance,0
6371,412,16.0,16,394.0,0,Business/Finance,0
6372,412,16.0,17,395.0,0,Business/Finance,0
6373,412,16.0,18,396.0,0,Business/Finance,0
6374,413,17.0,1,379.0,0,Business/Finance,0
6375,413,17.0,2,380.0,0,Business/Finance,0
6376,413,17.0,3,381.0,0,Business/Finance,0
6377,413,17.0,4,382.0,0,Business/Finance,0
6378,413,17.0,5,383.0,0,Business/Finance,0
6379,413,17.0,6,384.0,0,Business/Finance,0
6380,413,17.0,7,385.0,0,Business/Finance,0
6381,413,17.0,8,386.0,0,Business/Finance,0
6382,413,17.0,9,387.0,0,Business/Finance,0
6383,413,17.0,10,388.0,0,Business/Finance,0
6384,413,17.0,11,389.0,1,Business/Finance,0
6385,413,17.0,12,390.0,0,Business/Finance,0
6386,413,17.0,13,391.0,0,Business/Finance,0
6387,413,17.0,14,392.0,0,Business/Finance,0
6388,413,17.0,15,393.0,0,Business/Finance,0
6389,413,17.0,16,394.0,0,Business/Finance,0
6390,413,17.0,17,395.0,0,Business/Finance,0
6391,413,17.0,18,396.0,0,Business/Finance,0
6392,414,18.0,1,379.0,0,Business/Finance,0
6393,414,18.0,2,380.0,0,Business/Finance,0
6394,414,18.0,3,381.0,1,Business/Finance,0
6395,414,18.0,4,382.0,1,Business/Finance,0
6396,414,18.0,5,383.0,0,Business/Finance,0
6397,414,18.0,6,384.0,1,Business/Finance,0
6398,414,18.0,7,385.0,1,Business/Finance,0
6399,414,18.0,8,386.0,0,Business/Finance,0
6400,414,18.0,9,387.0,1,Business/Finance,0
6401,414,18.0,10,388.0,0,Business/Finance,0
6402,414,18.0,11,389.0,0,Business/Finance,0
6403,414,18.0,12,390.0,1,Business/Finance,0
6404,414,18.0,13,391.0,0,Business/Finance,0
6405,414,18.0,14,392.0,0,Business/Finance,0
6406,414,18.0,15,393.0,1,Business/Finance,0
6407,414,18.0,16,394.0,0,Business/Finance,0
6408,414,18.0,17,395.0,0,Business/Finance,0
6409,414,18.0,18,396.0,1,Business/Finance,0
6410,415,19.0,1,379.0,0,Business/Finance,0
6411,415,19.0,2,380.0,0,Business/Finance,0
6412,415,19.0,3,381.0,0,Business/Finance,0
6413,415,19.0,4,382.0,0,Business/Finance,0
6414,415,19.0,5,383.0,0,Business/Finance,0
6415,415,19.0,6,384.0,0,Business/Finance,0
6416,415,19.0,7,385.0,0,Business/Finance,0
6417,415,19.0,8,386.0,0,Business/Finance,0
6418,415,19.0,9,387.0,0,Business/Finance,0
6419,415,19.0,10,388.0,0,Business/Finance,0
6420,415,19.0,11,389.0,0,Business/Finance,0
6421,415,19.0,12,390.0,1,Business/Finance,0
6422,415,19.0,13,391.0,0,Business/Finance,0
6423,415,19.0,14,392.0,0,Business/Finance,0
6424,415,19.0,15,393.0,0,Business/Finance,0
6425,415,19.0,16,394.0,0,Business/Finance,0
6426,415,19.0,17,395.0,0,Business/Finance,0
6427,415,19.0,18,396.0,0,Business/Finance,0
6476,422,1.0,1,416.0,1,Business/Finance,0
6477,422,1.0,2,417.0,1,Business/Finance,0
6478,422,1.0,3,418.0,0,Business/Finance,0
6479,422,1.0,4,419.0,1,Business/Finance,0
6480,422,1.0,5,420.0,1,Business/Finance,0
6481,422,1.0,6,421.0,0,Business/Finance,0
6482,423,2.0,1,416.0,1,Business/Finance,0
6483,423,2.0,2,417.0,0,Business/Finance,0
6484,423,2.0,3,418.0,0,Business/Finance,0
6485,423,2.0,4,419.0,0,Business/Finance,0
6486,423,2.0,5,420.0,0,Business/Finance,0
6487,423,2.0,6,421.0,1,Business/Finance,0
6494,425,4.0,1,416.0,0,Business/Finance,0
6495,425,4.0,2,417.0,0,Business/Finance,0
6496,425,4.0,3,418.0,0,Business/Finance,0
6497,425,4.0,4,419.0,0,Business/Finance,0
6498,425,4.0,5,420.0,0,Business/Finance,0
6499,425,4.0,6,421.0,0,Business/Finance,0
6500,426,5.0,1,416.0,1,Business/Finance,0
6501,426,5.0,2,417.0,0,Business/Finance,0
6502,426,5.0,3,418.0,0,Business/Finance,0
6503,426,5.0,4,419.0,0,Business/Finance,0
6504,426,5.0,5,420.0,0,Business/Finance,0
6505,426,5.0,6,421.0,0,Business/Finance,0
6512,428,7.0,1,416.0,1,Business/Finance,0
6513,428,7.0,2,417.0,0,Business/Finance,0
6514,428,7.0,3,418.0,0,Business/Finance,0
6515,428,7.0,4,419.0,0,Business/Finance,0
6516,428,7.0,5,420.0,0,Business/Finance,0
6517,428,7.0,6,421.0,1,Business/Finance,0
6518,429,8.0,1,416.0,1,Business/Finance,0
6519,429,8.0,2,417.0,0,Business/Finance,0
6520,429,8.0,3,418.0,0,Business/Finance,0
6521,429,8.0,4,419.0,0,Business/Finance,0
6522,429,8.0,5,420.0,0,Business/Finance,0
6523,429,8.0,6,421.0,0,Business/Finance,0
6704,444,5.0,1,430.0,0,Business/Finance,0
6705,444,5.0,2,431.0,0,Business/Finance,0
6706,444,5.0,3,432.0,0,Business/Finance,0
6707,444,5.0,4,433.0,0,Business/Finance,0
6708,444,5.0,5,434.0,0,Business/Finance,0
6709,444,5.0,6,435.0,0,Business/Finance,0
6710,444,5.0,7,436.0,0,Business/Finance,0
6711,444,5.0,8,437.0,0,Business/Finance,0
